Time,Type,Details
1785207555472,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207555487,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207555487,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.81, Y: -1.46, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207555488,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207555508,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207555508,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.17, Y: 1.67, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207555508,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -1.21, Y: -0.67, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207555530,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.81, Y: -1.46, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207555530,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.11, Y: 0.68, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207555530,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207555549,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.80, Y: 1.07, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207555566,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207555566,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.80, Y: -1.07, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207555609,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.03, Y: 0.81, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207555609,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207555629,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207555629,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207555629,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207555670,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.71, Y: 1.04, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207555688,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207555688,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207555709,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207555732,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207555749,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207555769,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207555811,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207555811,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207555827,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.80, Y: 1.07, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207555847,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207555847,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207555870,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.02, Y: 0.82, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207555888,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207555888,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.16, Y: 1.66, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207555908,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.79, Y: -1.05, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207555930,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207555930,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.79, Y: 1.05, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207555949,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207555949,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207555949,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207555949,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207555989,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.08, Y: 1.59, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207555989,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556008,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556008,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.81, Y: -1.46, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556008,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556008,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.52, Y: 1.48, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556029,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.16, Y: -1.66, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556029,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.11, Y: 0.70, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556067,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556067,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556089,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556089,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.08, Y: -1.59, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556089,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.21, Y: 0.67, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556089,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556089,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556108,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.02, Y: 0.82, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556109,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556137,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556137,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556166,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556166,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.71, Y: -1.04, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556166,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556189,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.02, Y: 0.82, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556190,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.11, Y: 0.70, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556190,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.52, Y: -1.48, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556191,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556191,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556213,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556213,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.17, Y: -1.67, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556215,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.08, Y: -1.59, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556216,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556229,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556229,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.80, Y: 1.07, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556248,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556274,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.11, Y: 0.70, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556288,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.03, Y: 0.81, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556288,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556288,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.21, Y: 0.67, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556329,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556330,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556330,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556346,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.71, Y: 1.04, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556346,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.08, Y: 1.59, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556367,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.34, Y: -0.77, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556367,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.53, Y: -1.48, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556387,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.34, Y: 0.77, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556387,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.02, Y: 0.82, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556387,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556408,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556408,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556430,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556430,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.80, Y: 1.07, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556448,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.70, Y: 1.02, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556448,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556448,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556448,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.08, Y: -1.59, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556471,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556488,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.80, Y: 1.46, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556488,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556488,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.21, Y: 0.67, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556488,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556507,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -1.11, Y: -0.68, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556532,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.03, Y: 0.81, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556532,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556532,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556532,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556532,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556532,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.21, Y: 0.67, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556554,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556574,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556611,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.35, Y: -0.76, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556612,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.70, Y: -1.02, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556615,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.16, Y: 1.66, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556741,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.17, Y: 1.67, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556741,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.71, Y: 1.04, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207556741,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556808,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.34, Y: -0.77, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556816,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.11, Y: 0.70, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556817,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556851,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.11, Y: 0.68, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556851,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.53, Y: -1.48, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556851,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.79, Y: 1.05, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556853,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556894,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.81, Y: 1.46, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207556894,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207556938,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556957,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.80, Y: 1.46, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556975,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.34, Y: 0.77, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207556999,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.35, Y: 0.76, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207557000,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207557000,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207557000,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207557000,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -1.21, Y: -0.69, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207557016,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.34, Y: 0.77, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207557017,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -1.11, Y: -0.68, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207557017,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.11, Y: 0.70, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207557017,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207557034,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207557034,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -1.11, Y: -0.70, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207557034,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.53, Y: -1.48, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207557078,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207557079,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.80, Y: 1.46, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207557079,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.71, Y: -1.04, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207557094,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.34, Y: 0.77, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207557140,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207557155,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.11, Y: 0.68, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207557156,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207557175,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207557176,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.08, Y: 1.59, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207557176,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207557199,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207557199,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.53, Y: -1.48, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207557199,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207557199,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207557199,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.80, Y: -1.07, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207557237,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.70, Y: 1.02, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207557254,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.34, Y: 0.77, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207557255,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
